date    ,name           ,long.         
16.05.2118,Neptune        , 204.4702304
16.05.2118,Pluto          , 51.0443909
30.05.2118,Jupiter        , 36.6703786
30.05.2118,Saturn         , 56.9572797
30.05.2118,Uranus         , 95.6919782
30.05.2118,Neptune        , 204.1845454
30.05.2118,Pluto          , 51.3561702
13.06.2118,Jupiter        , 39.6754585
13.06.2118,Saturn         , 58.7107374
13.06.2118,Uranus         , 96.4887052
13.06.2118,Neptune        , 203.9774505
13.06.2118,Pluto          , 51.6495959
27.06.2118,Jupiter        , 42.4470102
27.06.2118,Saturn         , 60.3700786
27.06.2118,Uranus         , 97.3222825
27.06.2118,Neptune        , 203.8635219
27.06.2118,Pluto          , 51.9114210
11.07.2118,Jupiter        , 44.9179754
11.07.2118,Saturn         , 61.8868635
11.07.2118,Uranus         , 98.1611338
11.07.2118,Neptune        , 203.8517438
11.07.2118,Pluto          , 52.1295304
25.07.2118,Jupiter        , 47.0174078
25.07.2118,Saturn         , 63.2148062
25.07.2118,Uranus         , 98.9753323
25.07.2118,Neptune        , 203.9447763
25.07.2118,Pluto          , 52.2939588
08.08.2118,Jupiter        , 48.6666882
08.08.2118,Saturn         , 64.3065426
08.08.2118,Uranus         , 99.7338766
08.08.2118,Neptune        , 204.1400115
08.08.2118,Pluto          , 52.3969075
22.08.2118,Jupiter        , 49.7881413
22.08.2118,Saturn         , 65.1191593
22.08.2118,Uranus         , 100.4081492
22.08.2118,Neptune        , 204.4296820
22.08.2118,Pluto          , 52.4336463
05.09.2118,Jupiter        , 50.3100637
05.09.2118,Saturn         , 65.6139098
05.09.2118,Uranus         , 100.9700905
05.09.2118,Neptune        , 204.8018634
05.09.2118,Pluto          , 52.4026353
19.09.2118,Jupiter        , 50.1868285
19.09.2118,Saturn         , 65.7646564
19.09.2118,Uranus         , 101.3958834
19.09.2118,Neptune        , 205.2410006
19.09.2118,Pluto          , 52.3062000
03.10.2118,Jupiter        , 49.4194093
03.10.2118,Saturn         , 65.5615784
03.10.2118,Uranus         , 101.6650503
03.10.2118,Neptune        , 205.7285742
03.10.2118,Pluto          , 52.1505302
17.10.2118,Jupiter        , 48.0839047
17.10.2118,Saturn         , 65.0215460
17.10.2118,Uranus         , 101.7649287
17.10.2118,Neptune        , 206.2439413
17.10.2118,Pluto          , 51.9458206
31.10.2118,Jupiter        , 46.3464461
31.10.2118,Saturn         , 64.1920589
31.10.2118,Uranus         , 101.6905374
31.10.2118,Neptune        , 206.7645971
31.10.2118,Pluto          , 51.7058190
14.11.2118,Jupiter        , 44.4532739
14.11.2118,Saturn         , 63.1551778
14.11.2118,Uranus         , 101.4490688
14.11.2118,Neptune        , 207.2677135
14.11.2118,Pluto          , 51.4470969
28.11.2118,Jupiter        , 42.6888248
28.11.2118,Saturn         , 62.0209838
28.11.2118,Uranus         , 101.0591961
28.11.2118,Neptune        , 207.7301107
28.11.2118,Pluto          , 51.1880260
12.12.2118,Jupiter        , 41.3114704
12.12.2118,Saturn         , 60.9153456
12.12.2118,Uranus         , 100.5533579
12.12.2118,Neptune        , 208.1302175
12.12.2118,Pluto          , 50.9472079
26.12.2118,Jupiter        , 40.5072556
26.12.2118,Saturn         , 59.9617381
26.12.2118,Uranus         , 99.9742481
26.12.2118,Neptune        , 208.4484947
26.12.2118,Pluto          , 50.7422733
09.01.2119,Jupiter        , 40.3659291
09.01.2119,Saturn         , 59.2631987
09.01.2119,Uranus         , 99.3729473
09.01.2119,Neptune        , 208.6696193
09.01.2119,Pluto          , 50.5880746
23.01.2119,Jupiter        , 40.8984414
23.01.2119,Saturn         , 58.8916851
23.01.2119,Uranus         , 98.8023179
23.01.2119,Neptune        , 208.7828609
23.01.2119,Pluto          , 50.4960373
06.02.2119,Jupiter        , 42.0557692
06.02.2119,Saturn         , 58.8827800
06.02.2119,Uranus         , 98.3126825
06.02.2119,Neptune        , 208.7843526
06.02.2119,Pluto          , 50.4728977
20.02.2119,Jupiter        , 43.7620948
20.02.2119,Saturn         , 59.2411352
20.02.2119,Uranus         , 97.9456970
20.02.2119,Neptune        , 208.6766357
20.02.2119,Pluto          , 50.5210161
06.03.2119,Jupiter        , 45.9264593
06.03.2119,Saturn         , 59.9452634
06.03.2119,Uranus         , 97.7319133
06.03.2119,Neptune        , 208.4704094
06.03.2119,Pluto          , 50.6379964
20.03.2119,Jupiter        , 48.4619020
20.03.2119,Saturn         , 60.9584215
20.03.2119,Uranus         , 97.6885239
20.03.2119,Neptune        , 208.1824117
20.03.2119,Pluto          , 50.8177053
03.04.2119,Jupiter        , 51.2837627
03.04.2119,Saturn         , 62.2328047
03.04.2119,Uranus         , 97.8204709
03.04.2119,Neptune        , 207.8362405
03.04.2119,Pluto          , 51.0505540
17.04.2119,Jupiter        , 54.3190388
17.04.2119,Saturn         , 63.7177943
17.04.2119,Uranus         , 98.1214777
17.04.2119,Neptune        , 207.4583922
17.04.2119,Pluto          , 51.3246579
01.05.2119,Jupiter        , 57.4990575
01.05.2119,Saturn         , 65.3601967
01.05.2119,Uranus         , 98.5768225
01.05.2119,Neptune        , 207.0784893
01.05.2119,Pluto          , 51.6263712
15.05.2119,Jupiter        , 60.7652976
15.05.2119,Saturn         , 67.1091978
15.05.2119,Uranus         , 99.1652410
15.05.2119,Neptune        , 206.7243739
15.05.2119,Pluto          , 51.9412249
29.05.2119,Jupiter        , 64.0605220
29.05.2119,Saturn         , 68.9137961
29.05.2119,Uranus         , 99.8612513
29.05.2119,Neptune        , 206.4227022
29.05.2119,Pluto          , 52.2544439
12.06.2119,Jupiter        , 67.3339740
12.06.2119,Saturn         , 70.7259591
12.06.2119,Uranus         , 100.6366027
12.06.2119,Neptune        , 206.1944500
12.06.2119,Pluto          , 52.5516533
26.06.2119,Jupiter        , 70.5317983
26.06.2119,Saturn         , 72.4970145
26.06.2119,Uranus         , 101.4614131
26.06.2119,Neptune        , 206.0565887
26.06.2119,Pluto          , 52.8192219
10.07.2119,Jupiter        , 73.6023836
10.07.2119,Saturn         , 74.1803225
10.07.2119,Uranus         , 102.3051031
10.07.2119,Neptune        , 206.0187675
10.07.2119,Pluto          , 53.0449877
24.07.2119,Jupiter        , 76.4867772
24.07.2119,Saturn         , 75.7271601
24.07.2119,Uranus         , 103.1367489
24.07.2119,Neptune        , 206.0859537
24.07.2119,Pluto          , 53.2184261
07.08.2119,Jupiter        , 79.1244798
07.08.2119,Saturn         , 77.0907121
07.08.2119,Uranus         , 103.9258445
07.08.2119,Neptune        , 206.2561861
07.08.2119,Pluto          , 53.3315448
21.08.2119,Jupiter        , 81.4440903
21.08.2119,Saturn         , 78.2222700
21.08.2119,Uranus         , 104.6421762
21.08.2119,Neptune        , 206.5235598
21.08.2119,Pluto          , 53.3788733
04.09.2119,Jupiter        , 83.3715740
04.09.2119,Saturn         , 79.0776805
04.09.2119,Uranus         , 105.2575479
04.09.2119,Neptune        , 206.8765955
04.09.2119,Pluto          , 53.3585499
18.09.2119,Jupiter        , 84.8233978
18.09.2119,Saturn         , 79.6155690
18.09.2119,Uranus         , 105.7454553
18.09.2119,Neptune        , 207.3010625
18.09.2119,Pluto          , 53.2720298
02.10.2119,Jupiter        , 85.7221690
02.10.2119,Saturn         , 79.8078513
02.10.2119,Uranus         , 106.0841168
02.10.2119,Neptune        , 207.7786543
02.10.2119,Pluto          , 53.1251214
16.10.2119,Jupiter        , 85.9986972
16.10.2119,Saturn         , 79.6410212
16.10.2119,Uranus         , 106.2565675
16.10.2119,Neptune        , 208.2895275
16.10.2119,Pluto          , 52.9271780
30.10.2119,Jupiter        , 85.6229155
30.10.2119,Saturn         , 79.1300706
30.10.2119,Uranus         , 106.2549023
30.10.2119,Neptune        , 208.8111726
30.10.2119,Pluto          , 52.6916583
13.11.2119,Jupiter        , 84.6185147
13.11.2119,Saturn         , 78.3190351
13.11.2119,Uranus         , 106.0803929
13.11.2119,Neptune        , 209.3210382
13.11.2119,Pluto          , 52.4345738
27.11.2119,Jupiter        , 83.0996153
27.11.2119,Saturn         , 77.2899749
27.11.2119,Uranus         , 105.7477215
27.11.2119,Neptune        , 209.7955720
27.11.2119,Pluto          , 52.1742837
11.12.2119,Jupiter        , 81.2649321
11.12.2119,Saturn         , 76.1515705
11.12.2119,Uranus         , 105.2832932
11.12.2119,Neptune        , 210.2129329
11.12.2119,Pluto          , 51.9293310
25.12.2119,Jupiter        , 79.3861391
25.12.2119,Saturn         , 75.0326825
25.12.2119,Uranus         , 104.7269866
25.12.2119,Neptune        , 210.5527498
25.12.2119,Pluto          , 51.7176951
08.01.2120,Jupiter        , 77.7398232
08.01.2120,Saturn         , 74.0573945
08.01.2120,Uranus         , 104.1265847
08.01.2120,Neptune        , 210.7987475
08.01.2120,Pluto          , 51.5546876
22.01.2120,Jupiter        , 76.5596158
22.01.2120,Saturn         , 73.3331117
22.01.2120,Uranus         , 103.5358894
22.01.2120,Neptune        , 210.9388732
22.01.2120,Pluto          , 51.4523367
05.02.2120,Jupiter        , 75.9860920
05.02.2120,Saturn         , 72.9323459
05.02.2120,Uranus         , 103.0063478
05.02.2120,Neptune        , 210.9676409
05.02.2120,Pluto          , 51.4181365
19.02.2120,Jupiter        , 76.0743259
19.02.2120,Saturn         , 72.8943300
19.02.2120,Uranus         , 102.5844020
19.02.2120,Neptune        , 210.8860053
19.02.2120,Pluto          , 51.4550791
04.03.2120,Jupiter        , 76.8036029
04.03.2120,Saturn         , 73.2233239
04.03.2120,Uranus         , 102.3046881
04.03.2120,Neptune        , 210.7026853
04.03.2120,Pluto          , 51.5615280
18.03.2120,Jupiter        , 78.1141090
18.03.2120,Saturn         , 73.9005866
18.03.2120,Uranus         , 102.1904619
18.03.2120,Neptune        , 210.4331172
18.03.2120,Pluto          , 51.7318241
01.04.2120,Jupiter        , 79.9218308
01.04.2120,Saturn         , 74.8886191
01.04.2120,Uranus         , 102.2508470
01.04.2120,Neptune        , 210.0991606
01.04.2120,Pluto          , 51.9569477
15.04.2120,Jupiter        , 82.1415323
15.04.2120,Saturn         , 76.1420026
15.04.2120,Uranus         , 102.4844595
15.04.2120,Neptune        , 209.7269483
15.04.2120,Pluto          , 52.2252489
29.04.2120,Jupiter        , 84.6884737
29.04.2120,Saturn         , 77.6094531
29.04.2120,Uranus         , 102.8792638
29.04.2120,Neptune        , 209.3451915
29.04.2120,Pluto          , 52.5234279
13.05.2120,Jupiter        , 87.4880748
13.05.2120,Saturn         , 79.2399715
13.05.2120,Uranus         , 103.4169776
13.05.2120,Neptune        , 208.9826196
13.05.2120,Pluto          , 52.8369935
27.05.2120,Jupiter        , 90.4710061
27.05.2120,Saturn         , 80.9821272
27.05.2120,Uranus         , 104.0733279
27.05.2120,Neptune        , 208.6659555
27.05.2120,Pluto          , 53.1513548
10.06.2120,Jupiter        , 93.5773449
10.06.2120,Saturn         , 82.7868013
10.06.2120,Uranus         , 104.8215081
10.06.2120,Neptune        , 208.4180424
10.06.2120,Pluto          , 53.4518503
24.06.2120,Jupiter        , 96.7501985
24.06.2120,Saturn         , 84.6051769
24.06.2120,Uranus         , 105.6319830
24.06.2120,Neptune        , 208.2565542
24.06.2120,Pluto          , 53.7249567
08.07.2120,Jupiter        , 99.9379116
08.07.2120,Saturn         , 86.3899967
08.07.2120,Uranus         , 106.4748091
08.07.2120,Neptune        , 208.1933740
08.07.2120,Pluto          , 53.9579350
22.07.2120,Jupiter        , 103.0881565
22.07.2120,Saturn         , 88.0934121
22.07.2120,Uranus         , 107.3184693
22.07.2120,Neptune        , 208.2343042
22.07.2120,Pluto          , 54.1403304
05.08.2120,Jupiter        , 106.1491682
05.08.2120,Saturn         , 89.6675284
05.08.2120,Uranus         , 108.1326973
05.08.2120,Neptune        , 208.3794612
05.08.2120,Pluto          , 54.2632784
19.08.2120,Jupiter        , 109.0643033
19.08.2120,Saturn         , 91.0636887
19.08.2120,Uranus         , 108.8867211
19.08.2120,Neptune        , 208.6235598
19.08.2120,Pluto          , 54.3213356
02.09.2120,Jupiter        , 111.7733942
02.09.2120,Saturn         , 92.2332702
02.09.2120,Uranus         , 109.5511698
02.09.2120,Neptune        , 208.9568151
02.09.2120,Pluto          , 54.3115147
16.09.2120,Jupiter        , 114.2079929
16.09.2120,Saturn         , 93.1294442
16.09.2120,Uranus         , 110.0984684
16.09.2120,Neptune        , 209.3652591
16.09.2120,Pluto          , 54.2352549
30.09.2120,Jupiter        , 116.2938262
30.09.2120,Saturn         , 93.7100594
30.09.2120,Uranus         , 110.5043284
30.09.2120,Neptune        , 209.8318910
30.09.2120,Pluto          , 54.0971181
14.10.2120,Jupiter        , 117.9490263
14.10.2120,Saturn         , 93.9434792
14.10.2120,Uranus         , 110.7494070
14.10.2120,Neptune        , 210.3367300
14.10.2120,Pluto          , 53.9064639
28.10.2120,Jupiter        , 119.0913168
28.10.2120,Saturn         , 93.8146914
28.10.2120,Uranus         , 110.8214810
28.10.2120,Neptune        , 210.8582378
28.10.2120,Pluto          , 53.6756201
11.11.2120,Jupiter        , 119.6450917
11.11.2120,Saturn         , 93.3348010
11.11.2120,Uranus         , 110.7178729
11.11.2120,Neptune        , 211.3733014
11.11.2120,Pluto          , 53.4207817
25.11.2120,Jupiter        , 119.5603055
25.11.2120,Saturn         , 92.5464787
25.11.2120,Uranus         , 110.4474648
25.11.2120,Neptune        , 211.8589444
25.11.2120,Pluto          , 53.1595628
09.12.2120,Jupiter        , 118.8344765
09.12.2120,Saturn         , 91.5290533
09.12.2120,Uranus         , 110.0322441
09.12.2120,Neptune        , 212.2922289
09.12.2120,Pluto          , 52.9110267
23.12.2120,Jupiter        , 117.5393129
23.12.2120,Saturn         , 90.3914262
23.12.2120,Uranus         , 109.5068237
23.12.2120,Neptune        , 212.6528937
23.12.2120,Pluto          , 52.6929389
06.01.2121,Jupiter        , 115.8357019
06.01.2121,Saturn         , 89.2622640
06.01.2121,Uranus         , 108.9168070
06.01.2121,Neptune        , 212.9229491
06.01.2121,Pluto          , 52.5214854
20.01.2121,Jupiter        , 113.9617767
20.01.2121,Saturn         , 88.2677282
20.01.2121,Uranus         , 108.3141040
20.01.2121,Neptune        , 213.0898557
20.01.2121,Pluto          , 52.4089158
03.02.2121,Jupiter        , 112.1923702
03.02.2121,Saturn         , 87.5169829
03.02.2121,Uranus         , 107.7523735
03.02.2121,Neptune        , 213.1458680
03.02.2121,Pluto          , 52.3637771
17.02.2121,Jupiter        , 110.7761302
17.02.2121,Saturn         , 87.0849656
17.02.2121,Uranus         , 107.2803267
17.02.2121,Neptune        , 213.0909609
17.02.2121,Pluto          , 52.3894495
03.03.2121,Jupiter        , 109.8925889
03.03.2121,Saturn         , 87.0130579
03.03.2121,Uranus         , 106.9382836
03.03.2121,Neptune        , 212.9314069
03.03.2121,Pluto          , 52.4852814
17.03.2121,Jupiter        , 109.6292976
17.03.2121,Saturn         , 87.3071708
17.03.2121,Uranus         , 106.7537034
17.03.2121,Neptune        , 212.6816103
17.03.2121,Pluto          , 52.6459188
31.03.2121,Jupiter        , 109.9997147
31.03.2121,Saturn         , 87.9505164
31.03.2121,Uranus         , 106.7419478
31.03.2121,Neptune        , 212.3614369
31.03.2121,Pluto          , 52.8630883
14.04.2121,Jupiter        , 110.9605499
14.04.2121,Saturn         , 88.9064922
14.04.2121,Uranus         , 106.9051040
14.04.2121,Neptune        , 211.9965696
14.04.2121,Pluto          , 53.1252566
28.04.2121,Jupiter        , 112.4439185
28.04.2121,Saturn         , 90.1315122
28.04.2121,Uranus         , 107.2359136
28.04.2121,Neptune        , 211.6147782
28.04.2121,Pluto          , 53.4195770
12.05.2121,Jupiter        , 114.3673623
12.05.2121,Saturn         , 91.5746585
12.05.2121,Uranus         , 107.7178149
12.05.2121,Neptune        , 211.2453305
12.05.2121,Pluto          , 53.7315070
26.05.2121,Jupiter        , 116.6525988
26.05.2121,Saturn         , 93.1866589
26.05.2121,Uranus         , 108.3295529
26.05.2121,Neptune        , 210.9152065
26.05.2121,Pluto          , 54.0466186
09.06.2121,Jupiter        , 119.2225840
09.06.2121,Saturn         , 94.9159529
09.06.2121,Uranus         , 109.0446135
09.06.2121,Neptune        , 210.6486518
09.06.2121,Pluto          , 54.3500966
23.06.2121,Jupiter        , 122.0112058
23.06.2121,Saturn         , 96.7149506
23.06.2121,Uranus         , 109.8352352
23.06.2121,Neptune        , 210.4644134
23.06.2121,Pluto          , 54.6283075
07.07.2121,Jupiter        , 124.9548386
07.07.2121,Saturn         , 98.5341682
07.07.2121,Uranus         , 110.6708380
07.07.2121,Neptune        , 210.3761314
07.07.2121,Pluto          , 54.8682972
21.07.2121,Jupiter        , 127.9989636
21.07.2121,Saturn         , 100.3275896
21.07.2121,Uranus         , 111.5213055
21.07.2121,Neptune        , 210.3909303
21.07.2121,Pluto          , 55.0592226
04.08.2121,Jupiter        , 131.0881536
04.08.2121,Saturn         , 102.0460456
04.08.2121,Uranus         , 112.3550363
04.08.2121,Neptune        , 210.5105362
04.08.2121,Pluto          , 55.1919562
18.08.2121,Jupiter        , 134.1725777
18.08.2121,Saturn         , 103.6425357
18.08.2121,Uranus         , 113.1417801
18.08.2121,Neptune        , 210.7308464
18.08.2121,Pluto          , 55.2603945
01.09.2121,Jupiter        , 137.1968111
01.09.2121,Saturn         , 105.0663688
01.09.2121,Uranus         , 113.8506748
01.09.2121,Neptune        , 211.0432635
01.09.2121,Pluto          , 55.2612336
15.09.2121,Jupiter        , 140.1068549
15.09.2121,Saturn         , 106.2693621
15.09.2121,Uranus         , 114.4536923
15.09.2121,Neptune        , 211.4347397
15.09.2121,Pluto          , 55.1950414
29.09.2121,Jupiter        , 142.8395753
29.09.2121,Saturn         , 107.2018460
29.09.2121,Uranus         , 114.9240442
29.09.2121,Neptune        , 211.8889564
29.09.2121,Pluto          , 55.0660459
13.10.2121,Jupiter        , 145.3296645
13.10.2121,Saturn         , 107.8215843
13.10.2121,Uranus         , 115.2405233
13.10.2121,Neptune        , 212.3866092
13.10.2121,Pluto          , 54.8826809
27.10.2121,Jupiter        , 147.5003323
27.10.2121,Saturn         , 108.0932567
27.10.2121,Uranus         , 115.3868138
27.10.2121,Neptune        , 212.9063257
27.10.2121,Pluto          , 54.6570534
10.11.2121,Jupiter        , 149.2730837
10.11.2121,Saturn         , 108.0013109
10.11.2121,Uranus         , 115.3565762
10.11.2121,Neptune        , 213.4254227
10.11.2121,Pluto          , 54.4046157
24.11.2121,Jupiter        , 150.5621096
24.11.2121,Saturn         , 107.5525748
24.11.2121,Uranus         , 115.1530783
24.11.2121,Neptune        , 213.9205225
24.11.2121,Pluto          , 54.1430801
08.12.2121,Jupiter        , 151.2920993
08.12.2121,Saturn         , 106.7892373
08.12.2121,Uranus         , 114.7935887
08.12.2121,Neptune        , 214.3688017
08.12.2121,Pluto          , 53.8911526
22.12.2121,Jupiter        , 151.4024459
22.12.2121,Saturn         , 105.7866614
22.12.2121,Uranus         , 114.3073236
22.12.2121,Neptune        , 214.7489453
22.12.2121,Pluto          , 53.6671715
05.01.2122,Jupiter        , 150.8788627
05.01.2122,Saturn         , 104.6544182
05.01.2122,Uranus         , 113.7365505
05.01.2122,Neptune        , 215.0426000
05.01.2122,Pluto          , 53.4873568
19.01.2122,Jupiter        , 149.7664603
19.01.2122,Saturn         , 103.5188174
19.01.2122,Uranus         , 113.1309957
19.01.2122,Neptune        , 215.2355087
19.01.2122,Pluto          , 53.3649771
02.02.2122,Jupiter        , 148.1987968
02.02.2122,Saturn         , 102.5085827
02.02.2122,Uranus         , 112.5448421
02.02.2122,Neptune        , 215.3190168
02.02.2122,Pluto          , 53.3087828
16.02.2122,Jupiter        , 146.3831457
16.02.2122,Saturn         , 101.7324464
16.02.2122,Uranus         , 112.0293025
16.02.2122,Neptune        , 215.2908902
16.02.2122,Pluto          , 53.3234149
02.03.2122,Jupiter        , 144.5798128
02.03.2122,Saturn         , 101.2691070
02.03.2122,Uranus         , 111.6287890
02.03.2122,Neptune        , 215.1561831
02.03.2122,Pluto          , 53.4083025
16.03.2122,Jupiter        , 143.0377559
16.03.2122,Saturn         , 101.1604824
16.03.2122,Uranus         , 111.3761625
16.03.2122,Neptune        , 214.9270658
16.03.2122,Pluto          , 53.5593574
30.03.2122,Jupiter        , 141.9554638
30.03.2122,Saturn         , 101.4162335
30.03.2122,Uranus         , 111.2916950
30.03.2122,Neptune        , 214.6224489
30.03.2122,Pluto          , 53.7680951
13.04.2122,Jupiter        , 141.4457876
13.04.2122,Saturn         , 102.0201771
13.04.2122,Uranus         , 111.3828514
13.04.2122,Neptune        , 214.2663955
13.04.2122,Pluto          , 54.0240985
27.04.2122,Jupiter        , 141.5477261
27.04.2122,Saturn         , 102.9388687
27.04.2122,Uranus         , 111.6458364
27.04.2122,Neptune        , 213.8866077
27.04.2122,Pluto          , 54.3140158
11.05.2122,Jupiter        , 142.2384558
11.05.2122,Saturn         , 104.1290396
11.05.2122,Uranus         , 112.0679468
11.05.2122,Neptune        , 213.5117873
11.05.2122,Pluto          , 54.6242126
25.05.2122,Jupiter        , 143.4636097
25.05.2122,Saturn         , 105.5422606
25.05.2122,Uranus         , 112.6294731
25.05.2122,Neptune        , 213.1699626
25.05.2122,Pluto          , 54.9395427
08.06.2122,Jupiter        , 145.1501048
08.06.2122,Saturn         , 107.1291925
08.06.2122,Uranus         , 113.3062832
08.06.2122,Neptune        , 212.8857960
08.06.2122,Pluto          , 55.2458805
22.06.2122,Jupiter        , 147.2236200
22.06.2122,Saturn         , 108.8401422
22.06.2122,Uranus         , 114.0707787
22.06.2122,Neptune        , 212.6798828
22.06.2122,Pluto          , 55.5287455
06.07.2122,Jupiter        , 149.6103554
06.07.2122,Saturn         , 110.6270345
06.07.2122,Uranus         , 114.8938353
06.07.2122,Neptune        , 212.5667878
06.07.2122,Pluto          , 55.7756462
20.07.2122,Jupiter        , 152.2438252
20.07.2122,Saturn         , 112.4416796
20.07.2122,Uranus         , 115.7446692
20.07.2122,Neptune        , 212.5557169
20.07.2122,Pluto          , 55.9747924
03.08.2122,Jupiter        , 155.0612386
03.08.2122,Saturn         , 114.2371704
03.08.2122,Uranus         , 116.5927626
03.08.2122,Neptune        , 212.6493301
03.08.2122,Pluto          , 56.1172886
17.08.2122,Jupiter        , 158.0060267
17.08.2122,Saturn         , 115.9650429
17.08.2122,Uranus         , 117.4064953
17.08.2122,Neptune        , 212.8453961
17.08.2122,Pluto          , 56.1959860
31.08.2122,Jupiter        , 161.0229119
31.08.2122,Saturn         , 117.5770145
31.08.2122,Uranus         , 118.1554809
31.08.2122,Neptune        , 213.1359875
31.08.2122,Pluto          , 56.2075914
14.09.2122,Jupiter        , 164.0589956
14.09.2122,Saturn         , 119.0225349
14.09.2122,Uranus         , 118.8096990
14.09.2122,Neptune        , 213.5095222
14.09.2122,Pluto          , 56.1515525
28.09.2122,Jupiter        , 167.0591645
28.09.2122,Saturn         , 120.2517781
28.09.2122,Uranus         , 119.3418863
28.09.2122,Neptune        , 213.9500267
28.09.2122,Pluto          , 56.0319579
12.10.2122,Jupiter        , 169.9665526
12.10.2122,Saturn         , 121.2146217
12.10.2122,Uranus         , 119.7274971
12.10.2122,Neptune        , 214.4392153
12.10.2122,Pluto          , 55.8561530
26.10.2122,Jupiter        , 172.7184572
26.10.2122,Saturn         , 121.8668908
26.10.2122,Uranus         , 119.9482565
26.10.2122,Neptune        , 214.9558114
26.10.2122,Pluto          , 55.6361228
09.11.2122,Jupiter        , 175.2473422
09.11.2122,Saturn         , 122.1721825
09.11.2122,Uranus         , 119.9926369
09.11.2122,Neptune        , 215.4774970
09.11.2122,Pluto          , 55.3864735
23.11.2122,Jupiter        , 177.4780495
23.11.2122,Saturn         , 122.1127814
23.11.2122,Uranus         , 119.8603045
23.11.2122,Neptune        , 215.9807690
23.11.2122,Pluto          , 55.1250301
07.12.2122,Jupiter        , 179.3306337
07.12.2122,Saturn         , 121.6937570
07.12.2122,Uranus         , 119.5619792
07.12.2122,Neptune        , 216.4427587
07.12.2122,Pluto          , 54.8701200
21.12.2122,Jupiter        , 180.7219540
21.12.2122,Saturn         , 120.9551109
21.12.2122,Uranus         , 119.1229418
21.12.2122,Neptune        , 216.8413926
21.12.2122,Pluto          , 54.6405513
04.01.2123,Jupiter        , 181.5741629
04.01.2123,Saturn         , 119.9699900
04.01.2123,Uranus         , 118.5798498
04.01.2123,Neptune        , 217.1577147
04.01.2123,Pluto          , 54.4527167
18.01.2123,Jupiter        , 181.8264476
18.01.2123,Saturn         , 118.8464842
18.01.2123,Uranus         , 117.9809570
18.01.2123,Neptune        , 217.3761696
18.01.2123,Pluto          , 54.3206146
01.02.2123,Jupiter        , 181.4537977
01.02.2123,Saturn         , 117.7091506
01.02.2123,Uranus         , 117.3786686
01.02.2123,Neptune        , 217.4868699
01.02.2123,Pluto          , 54.2535852
15.02.2123,Jupiter        , 180.4896787
15.02.2123,Saturn         , 116.6871620
15.02.2123,Uranus         , 116.8270571
15.02.2123,Neptune        , 217.4858305
15.02.2123,Pluto          , 54.2569967
01.03.2123,Jupiter        , 179.0424131
01.03.2123,Saturn         , 115.8889146
01.03.2123,Uranus         , 116.3730798
01.03.2123,Neptune        , 217.3764724
01.03.2123,Pluto          , 54.3310308
15.03.2123,Jupiter        , 177.2994120
15.03.2123,Saturn         , 115.3958008
15.03.2123,Uranus         , 116.0554835
15.03.2123,Neptune        , 217.1691777
15.03.2123,Pluto          , 54.4720851
29.03.2123,Jupiter        , 175.4990650
29.03.2123,Saturn         , 115.2504720
29.03.2123,Uranus         , 115.8989466
29.03.2123,Neptune        , 216.8813366
29.03.2123,Pluto          , 54.6723734
12.04.2123,Jupiter        , 173.8898750
12.04.2123,Saturn         , 115.4664372
12.04.2123,Uranus         , 115.9169042
12.04.2123,Neptune        , 216.5358558
12.04.2123,Pluto          , 54.9216391
26.04.2123,Jupiter        , 172.6754211
26.04.2123,Saturn         , 116.0282434
26.04.2123,Uranus         , 116.1092038
26.04.2123,Neptune        , 216.1596061
26.04.2123,Pluto          , 55.2070637
10.05.2123,Jupiter        , 171.9916032
10.05.2123,Saturn         , 116.9062800
10.05.2123,Uranus         , 116.4674331
10.05.2123,Neptune        , 215.7813045
10.05.2123,Pluto          , 55.5148958
24.05.2123,Jupiter        , 171.8943482
24.05.2123,Saturn         , 118.0573740
24.05.2123,Uranus         , 116.9738484
24.05.2123,Neptune        , 215.4290813
24.05.2123,Pluto          , 55.8303282
07.06.2123,Jupiter        , 172.3832952
07.06.2123,Saturn         , 119.4363852
07.06.2123,Uranus         , 117.6068477
07.06.2123,Neptune        , 215.1288139
07.06.2123,Pluto          , 56.1389179
21.06.2123,Jupiter        , 173.4138341
21.06.2123,Saturn         , 120.9933298
21.06.2123,Uranus         , 118.3394578
21.06.2123,Neptune        , 214.9018773
21.06.2123,Pluto          , 56.4263475
05.07.2123,Jupiter        , 174.9254476
05.07.2123,Saturn         , 122.6811533
05.07.2123,Uranus         , 119.1439064
05.07.2123,Neptune        , 214.7647909
05.07.2123,Pluto          , 56.6796386
19.07.2123,Jupiter        , 176.8453534
19.07.2123,Saturn         , 124.4504892
19.07.2123,Uranus         , 119.9894012
19.07.2123,Neptune        , 214.7277143
19.07.2123,Pluto          , 56.8870080
02.08.2123,Jupiter        , 179.1055144
02.08.2123,Saturn         , 126.2551748
02.08.2123,Uranus         , 120.8457152
02.08.2123,Neptune        , 214.7954248
02.08.2123,Pluto          , 57.0388818
16.08.2123,Jupiter        , 181.6367587
16.08.2123,Saturn         , 128.0465167
16.08.2123,Uranus         , 121.6810252
16.08.2123,Neptune        , 214.9664276
16.08.2123,Pluto          , 57.1279985
30.08.2123,Jupiter        , 184.3788335
30.08.2123,Saturn         , 129.7775242
30.08.2123,Uranus         , 122.4647657
30.08.2123,Neptune        , 215.2346857
30.08.2123,Pluto          , 57.1501560
